Date,Time Spent (seconds),Number of People,Category
2017-06-13T16:35:00,49,1,Browsers
2017-06-13T16:35:00,2,1,General Entertainment
2017-06-13T16:35:00,1,1,General Utilities
2017-06-13T16:45:00,52,1,General Social Networking
2017-06-13T16:50:00,39,1,Search
2017-06-13T16:50:00,33,1,Browsers
2017-06-13T16:50:00,14,1,Instant Message
2017-06-13T16:55:00,149,1,Browsers
2017-06-13T16:55:00,9,1,Search
2017-06-13T16:55:00,1,1,General Utilities
2017-06-13T17:35:00,116,1,Instant Message
2017-06-13T17:35:00,23,1,General Utilities
2017-06-13T17:35:00,21,1,Search
2017-06-13T17:40:00,59,1,General News & Opinion
2017-06-13T17:40:00,50,1,Instant Message
2017-06-13T17:40:00,42,1,Email
2017-06-13T17:40:00,21,1,Search
2017-06-13T17:45:00,103,1,General News & Opinion
2017-06-13T17:45:00,28,1,Instant Message
2017-06-13T17:45:00,7,1,General Utilities
2017-06-13T17:55:00,43,1,Instant Message
2017-06-13T17:55:00,4,1,Email
2017-06-13T18:00:00,36,1,Email
2017-06-13T18:00:00,5,1,General Reference & Learning
2017-06-13T20:15:00,89,1,Instant Message
2017-06-13T20:15:00,1,1,General Communication & Scheduling
2017-06-13T20:20:00,22,1,Instant Message
2017-06-13T20:30:00,34,1,Instant Message
2017-06-13T20:30:00,25,1,Browsers
2017-06-13T20:30:00,1,1,Search
2017-06-13T20:35:00,153,1,Instant Message
2017-06-13T20:40:00,95,1,Instant Message
2017-06-13T20:45:00,29,1,Instant Message
2017-06-13T20:50:00,120,1,Instant Message
2017-06-13T20:55:00,53,1,Instant Message
2017-06-13T21:00:00,68,1,Instant Message
2017-06-13T21:00:00,17,1,General Social Networking
2017-06-13T21:10:00,6,1,Instant Message
2017-06-13T22:10:00,125,1,Instant Message
2017-06-13T22:10:00,81,1,General Reference & Learning
2017-06-13T22:10:00,3,1,Email
2017-06-13T22:10:00,2,1,Search
2017-06-13T22:15:00,281,1,Instant Message
2017-06-13T22:15:00,18,1,General Reference & Learning
2017-06-13T22:20:00,60,1,Instant Message
2017-06-13T22:20:00,59,1,General Reference & Learning
2017-06-13T22:20:00,3,1,Email
2017-06-13T22:20:00,2,1,Search
2017-06-13T22:25:00,6,1,Instant Message
2017-06-13T22:25:00,1,1,General Reference & Learning
2017-06-13T22:25:00,1,1,Search
2017-06-13T22:30:00,117,1,Instant Message
2017-06-13T22:30:00,2,1,Search
2017-06-13T22:35:00,37,1,Instant Message
2017-06-13T22:35:00,1,1,Search
2017-06-13T22:40:00,77,1,Instant Message
2017-06-13T22:40:00,2,1,Search
2017-06-13T22:45:00,54,1,Uncategorized
2017-06-13T22:45:00,4,1,Search
2017-06-13T22:45:00,3,1,Instant Message
2017-06-13T22:50:00,7,1,Instant Message
2017-06-13T23:00:00,69,1,Instant Message
2017-06-13T23:05:00,88,1,General Social Networking
2017-06-13T23:05:00,23,1,Instant Message
2017-06-13T23:15:00,13,1,Instant Message
2017-06-13T23:20:00,72,1,Instant Message
2017-06-13T23:25:00,51,1,Instant Message
2017-06-13T23:25:00,1,1,Search
2017-06-13T23:30:00,78,1,Instant Message
2017-06-13T23:30:00,49,1,General Social Networking
2017-06-13T23:30:00,1,1,Search
2017-06-13T23:30:00,1,1,General Utilities
2017-06-13T23:35:00,247,1,General Social Networking
2017-06-13T23:35:00,32,1,Instant Message
2017-06-13T23:35:00,1,1,General Utilities
2017-06-13T23:40:00,26,1,Instant Message
2017-06-13T23:55:00,39,1,General Social Networking
2017-06-14T00:10:00,25,1,General Reference & Learning
2017-06-14T00:10:00,14,1,Email
2017-06-14T00:10:00,2,1,Search
2017-06-14T00:10:00,1,1,General Social Networking
2017-06-14T00:15:00,215,1,Email
2017-06-14T00:15:00,2,1,Search
2017-06-14T00:15:00,2,1,General Reference & Learning
2017-06-14T00:20:00,300,1,Email
2017-06-14T00:25:00,189,1,Email
2017-06-14T00:25:00,78,1,General Reference & Learning
2017-06-14T00:25:00,32,1,General Social Networking
2017-06-14T00:25:00,1,1,General Communication & Scheduling
2017-06-14T00:30:00,300,1,General Reference & Learning
2017-06-14T00:35:00,109,1,General Reference & Learning
2017-06-14T00:40:00,12,1,General Reference & Learning
2017-06-14T00:40:00,5,1,General Utilities
2017-06-14T00:40:00,4,1,Search
2017-06-14T00:40:00,3,1,General Communication & Scheduling
2017-06-14T00:45:00,58,1,General News & Opinion
2017-06-14T00:45:00,5,1,Email
2017-06-14T00:45:00,2,1,Search
2017-06-14T00:55:00,161,1,General News & Opinion
2017-06-14T00:55:00,21,1,Search
2017-06-14T01:10:00,47,1,General Social Networking
2017-06-14T01:10:00,11,1,General News & Opinion
2017-06-14T01:10:00,3,1,Search
2017-06-14T09:05:00,154,1,General Social Networking
2017-06-14T09:10:00,228,1,General Social Networking
2017-06-14T09:10:00,3,1,Search
2017-06-14T09:15:00,107,1,Health & Medicine
2017-06-14T09:15:00,37,1,Instant Message
2017-06-14T09:15:00,6,1,Search
2017-06-14T09:20:00,2,1,Health & Medicine
2017-06-14T09:25:00,129,1,Health & Medicine
2017-06-14T09:25:00,18,1,Search
2017-06-14T09:25:00,9,1,General Utilities
2017-06-14T09:40:00,71,1,Email
2017-06-14T09:40:00,20,1,Instant Message
2017-06-14T09:40:00,10,1,Search
2017-06-14T09:40:00,6,1,Health & Medicine
2017-06-14T09:40:00,1,1,General Communication & Scheduling
2017-06-14T09:50:00,97,1,Instant Message
2017-06-14T09:50:00,92,1,General News & Opinion
2017-06-14T09:55:00,36,1,General Social Networking
2017-06-14T09:55:00,8,1,General News & Opinion
2017-06-14T10:00:00,164,1,General Social Networking
2017-06-14T10:00:00,134,1,Accounting
2017-06-14T10:00:00,2,1,General Utilities
2017-06-14T10:05:00,182,1,Accounting
2017-06-14T10:05:00,7,1,Search
2017-06-14T10:05:00,1,1,General Utilities
2017-06-14T10:15:00,67,1,Accounting
2017-06-14T10:15:00,29,1,Instant Message
2017-06-14T10:15:00,2,1,Search
2017-06-14T10:20:00,198,1,General News & Opinion
2017-06-14T10:20:00,64,1,Email
2017-06-14T10:20:00,50,1,General Communication & Scheduling
2017-06-14T10:20:00,8,1,General Utilities
2017-06-14T10:20:00,6,1,Instant Message
2017-06-14T10:20:00,4,1,Search
2017-06-14T10:25:00,600,1,General News & Opinion
2017-06-14T10:30:00,600,1,General News & Opinion
2017-06-14T10:35:00,286,1,General News & Opinion
2017-06-14T10:35:00,134,1,Search
2017-06-14T10:40:00,129,1,Browsers
2017-06-14T10:40:00,90,1,Search
2017-06-14T10:45:00,113,1,Travel & Outdoors
2017-06-14T10:45:00,35,1,General Business
2017-06-14T11:00:00,33,1,General Reference & Learning
2017-06-14T11:00:00,2,1,Search
2017-06-14T11:00:00,1,1,Travel & Outdoors
2017-06-14T11:05:00,17,1,Browsers
2017-06-14T11:05:00,12,1,General Reference & Learning
2017-06-14T11:05:00,2,1,Search
2017-06-14T11:15:00,2,1,Search
2017-06-14T11:20:00,28,1,Instant Message
2017-06-14T11:20:00,2,1,General Reference & Learning
2017-06-14T11:20:00,1,1,Search
2017-06-14T11:35:00,89,1,Browsers
2017-06-14T11:35:00,2,1,General Communication & Scheduling
2017-06-14T11:40:00,142,1,Browsers
2017-06-14T11:40:00,61,1,Email
2017-06-14T11:40:00,14,1,Search
2017-06-14T11:45:00,92,1,Email
2017-06-14T11:45:00,2,1,Search
2017-06-14T11:45:00,1,1,General Utilities
2017-06-14T11:50:00,143,1,Email
2017-06-14T11:50:00,6,1,Search
2017-06-14T11:55:00,91,1,Search
2017-06-14T11:55:00,38,1,Email
2017-06-14T11:55:00,2,1,General Utilities
2017-06-14T11:55:00,1,1,General Communication & Scheduling
2017-06-14T12:00:00,75,1,Search
2017-06-14T12:00:00,25,1,Instant Message
2017-06-14T12:00:00,1,1,General Communication & Scheduling
2017-06-14T12:05:00,277,1,Instant Message
2017-06-14T12:05:00,5,1,General Communication & Scheduling
2017-06-14T12:05:00,1,1,Search
2017-06-14T12:10:00,57,1,Email
2017-06-14T12:10:00,36,1,General Communication & Scheduling
2017-06-14T12:10:00,8,1,Search
2017-06-14T12:10:00,7,1,Instant Message
2017-06-14T12:10:00,3,1,General Utilities
2017-06-14T12:15:00,12,1,Music
2017-06-14T12:15:00,3,1,Search
2017-06-14T12:20:00,19,1,Instant Message
2017-06-14T12:20:00,1,1,Search
2017-06-14T12:20:00,1,1,Music
2017-06-14T12:25:00,16,1,General Communication & Scheduling
2017-06-14T12:25:00,2,1,Instant Message
2017-06-14T12:30:00,68,1,General Communication & Scheduling
2017-06-14T12:35:00,36,1,General Social Networking
2017-06-14T12:35:00,24,1,General Communication & Scheduling
2017-06-14T12:35:00,2,1,Search
2017-06-14T12:35:00,1,1,Calendars
2017-06-14T12:40:00,38,1,General Social Networking
2017-06-14T12:45:00,57,1,General Social Networking
2017-06-14T12:50:00,34,1,Photos
2017-06-14T12:50:00,2,1,General Social Networking
2017-06-14T12:50:00,2,1,Search
2017-06-14T13:00:00,31,1,Photos
2017-06-14T13:00:00,17,1,Search
2017-06-14T13:00:00,8,1,Instant Message
2017-06-14T13:15:00,112,1,Email
2017-06-14T13:15:00,18,1,Video
2017-06-14T13:15:00,5,1,Search
2017-06-14T13:20:00,81,1,Video
2017-06-14T13:20:00,3,1,Email
2017-06-14T13:30:00,43,1,General Social Networking
2017-06-14T13:30:00,23,1,General Reference & Learning
2017-06-14T13:30:00,5,1,General Utilities
2017-06-14T13:30:00,2,1,Search
2017-06-14T13:35:00,113,1,General Reference & Learning
2017-06-14T13:35:00,71,1,General Social Networking
2017-06-14T13:35:00,67,1,Instant Message
2017-06-14T13:35:00,39,1,Browsers
2017-06-14T13:35:00,7,1,General Utilities
2017-06-14T13:40:00,31,1,Browsers
2017-06-14T13:40:00,28,1,Email
2017-06-14T13:40:00,27,1,General Utilities
2017-06-14T13:40:00,4,1,Search
2017-06-14T13:45:00,57,1,General Utilities
2017-06-14T13:50:00,52,1,Instant Message
2017-06-14T13:55:00,21,1,Music
2017-06-14T13:55:00,2,1,Search
2017-06-14T14:35:00,67,1,Instant Message
2017-06-14T14:35:00,65,1,General Social Networking
2017-06-14T14:35:00,22,1,Email
2017-06-14T14:40:00,81,1,General Social Networking
2017-06-14T14:40:00,14,1,Music
2017-06-14T14:40:00,5,1,Search
2017-06-14T15:00:00,88,1,Email
2017-06-14T15:00:00,11,1,Search
2017-06-14T15:00:00,2,1,General Social Networking
2017-06-14T15:05:00,83,1,Email
2017-06-14T15:10:00,64,1,Browsers
2017-06-14T15:10:00,9,1,Search
2017-06-14T15:15:00,33,1,Search
2017-06-14T15:15:00,13,1,Calendars
2017-06-14T15:15:00,7,1,Browsers
2017-06-14T15:20:00,8,1,General Social Networking
2017-06-14T15:25:00,61,1,Calendars
2017-06-14T15:25:00,45,1,Email
2017-06-14T15:25:00,18,1,General Communication & Scheduling
2017-06-14T15:25:00,17,1,General Social Networking
2017-06-14T15:25:00,11,1,Search
2017-06-14T15:25:00,10,1,Voice Chat
2017-06-14T15:25:00,10,1,Music
2017-06-14T15:30:00,2,1,Music
2017-06-14T15:40:00,70,1,Music
2017-06-14T15:40:00,9,1,Search
2017-06-14T15:40:00,2,1,General Communication & Scheduling
2017-06-14T15:45:00,181,1,General Social Networking
2017-06-14T15:45:00,4,1,Search
2017-06-14T15:50:00,206,1,General Social Networking
2017-06-14T15:50:00,87,1,Instant Message
2017-06-14T15:50:00,4,1,Search
2017-06-14T15:50:00,1,1,General Utilities
2017-06-14T15:55:00,179,1,Browsers
2017-06-14T15:55:00,48,1,Instant Message
2017-06-14T15:55:00,21,1,Email
2017-06-14T15:55:00,18,1,Search
2017-06-14T16:00:00,236,1,Voice Chat
2017-06-14T16:00:00,111,1,Browsers
2017-06-14T16:05:00,300,1,Voice Chat
2017-06-14T16:10:00,300,1,Voice Chat
2017-06-14T16:15:00,300,1,Voice Chat
2017-06-14T16:20:00,256,1,Voice Chat
2017-06-14T16:20:00,1,1,General Communication & Scheduling
2017-06-14T16:40:00,39,1,Browsers
2017-06-14T16:40:00,2,1,General Communication & Scheduling
2017-06-14T16:45:00,91,1,Browsers
2017-06-14T16:45:00,1,1,Search
2017-06-14T16:45:00,1,1,General Communication & Scheduling
2017-06-14T16:50:00,73,1,General Communication & Scheduling
2017-06-14T16:50:00,1,1,Search
2017-06-14T17:00:00,16,1,General Reference & Learning
2017-06-14T17:00:00,4,1,Search
2017-06-14T17:00:00,2,1,General Communication & Scheduling
2017-06-14T17:20:00,12,1,General Social Networking
2017-06-14T17:30:00,63,1,General Social Networking
2017-06-14T17:30:00,43,1,Photos
2017-06-14T17:30:00,6,1,Search
2017-06-14T17:30:00,1,1,General Utilities
2017-06-14T17:35:00,72,1,Photos
2017-06-14T17:35:00,58,1,General Social Networking
2017-06-14T17:35:00,2,1,General Utilities
2017-06-14T17:35:00,1,1,Search
2017-06-14T17:45:00,30,1,Instant Message
2017-06-14T17:45:00,18,1,Search
2017-06-14T17:45:00,6,1,General Social Networking
2017-06-14T17:45:00,6,1,General Shopping
2017-06-14T17:45:00,2,1,General Utilities
2017-06-14T17:55:00,8,1,General Entertainment
2017-06-14T17:55:00,2,1,Search
2017-06-14T17:55:00,1,1,Instant Message
2017-06-14T18:10:00,14,1,General Social Networking
2017-06-14T18:10:00,9,1,General Entertainment
2017-06-14T18:10:00,4,1,Search
2017-06-14T18:20:00,23,1,General Entertainment
2017-06-14T18:20:00,1,1,General Social Networking
2017-06-14T18:25:00,137,1,General Entertainment
2017-06-14T18:25:00,77,1,General Reference & Learning
2017-06-14T18:25:00,5,1,General Utilities
2017-06-14T18:25:00,2,1,Search
2017-06-14T18:30:00,112,1,General Reference & Learning
2017-06-14T18:30:00,12,1,General Communication & Scheduling
2017-06-14T18:30:00,9,1,General Utilities
2017-06-14T18:30:00,7,1,Search
2017-06-14T18:40:00,78,1,General Shopping
2017-06-14T18:40:00,8,1,Search
2017-06-14T18:45:00,78,1,General Shopping
2017-06-14T18:45:00,65,1,Email
2017-06-14T18:45:00,46,1,Instant Message
2017-06-14T18:45:00,28,1,General Communication & Scheduling
2017-06-14T18:45:00,7,1,General Social Networking
2017-06-14T18:45:00,5,1,General Utilities
2017-06-14T18:45:00,2,1,Search
2017-06-14T18:50:00,213,1,Instant Message
2017-06-14T18:50:00,24,1,Browsers
2017-06-14T18:50:00,8,1,General Communication & Scheduling
2017-06-14T18:50:00,7,1,General Utilities
2017-06-14T18:50:00,2,1,Search
2017-06-14T19:05:00,40,1,General Communication & Scheduling
2017-06-14T19:05:00,22,1,General Social Networking
2017-06-14T19:05:00,1,1,Search
2017-06-14T19:10:00,66,1,General Communication & Scheduling
2017-06-14T19:10:00,30,1,General Utilities
2017-06-14T19:10:00,5,1,Search
2017-06-14T19:15:00,42,1,Browsers
2017-06-14T19:15:00,33,1,Email
2017-06-14T19:15:00,14,1,General Communication & Scheduling
2017-06-14T19:15:00,9,1,Search
2017-06-14T19:20:00,300,1,Browsers
2017-06-14T19:25:00,300,1,Browsers
2017-06-14T19:30:00,163,1,Browsers
2017-06-14T19:40:00,93,1,General Reference & Learning
2017-06-14T19:40:00,21,1,Instant Message
2017-06-14T19:40:00,3,1,Search
2017-06-14T19:40:00,3,1,General Communication & Scheduling
2017-06-14T19:45:00,28,1,Search
2017-06-14T19:45:00,16,1,General Social Networking
2017-06-14T19:45:00,7,1,Instant Message
2017-06-14T20:00:00,162,1,General Communication & Scheduling
2017-06-14T20:00:00,132,1,General Social Networking
2017-06-14T20:00:00,90,1,Photos
2017-06-14T20:00:00,64,1,Search
2017-06-14T20:00:00,8,1,General Shopping
2017-06-14T20:00:00,4,1,General Utilities
2017-06-14T20:00:00,2,1,Instant Message
2017-06-14T20:05:00,202,1,Photos
2017-06-14T20:05:00,66,1,General Communication & Scheduling
2017-06-14T20:05:00,33,1,Search
2017-06-14T20:05:00,12,1,General Utilities
2017-06-14T20:30:00,15,1,Music
2017-06-14T20:30:00,1,1,Search
2017-06-14T20:40:00,17,1,General Social Networking
2017-06-14T20:40:00,11,1,Instant Message
2017-06-14T21:05:00,189,1,Instant Message
2017-06-14T21:05:00,30,1,Calendars
2017-06-14T21:05:00,2,1,Search
2017-06-14T21:10:00,254,1,Instant Message
2017-06-14T21:10:00,36,1,Browsers
2017-06-14T21:10:00,10,1,Search
2017-06-14T21:15:00,119,1,Instant Message
2017-06-14T21:15:00,63,1,Browsers
2017-06-14T21:15:00,42,1,Accounting
2017-06-14T21:15:00,17,1,General Communication & Scheduling
2017-06-14T21:15:00,10,1,Search
2017-06-14T21:15:00,3,1,General Utilities
2017-06-14T21:20:00,20,1,General Communication & Scheduling
2017-06-14T21:20:00,15,1,Instant Message
2017-06-14T21:20:00,3,1,Search
2017-06-14T21:40:00,42,1,Instant Message
2017-06-14T21:45:00,282,1,Browsers
2017-06-14T21:45:00,17,1,Instant Message
2017-06-14T21:45:00,1,1,General Utilities
2017-06-14T21:50:00,63,1,Instant Message
2017-06-14T21:50:00,7,1,Browsers
2017-06-14T21:55:00,15,1,Instant Message
2017-06-14T22:00:00,33,1,Uncategorized
2017-06-14T22:00:00,17,1,Instant Message
2017-06-14T22:00:00,7,1,Search
2017-06-14T22:05:00,46,1,General Social Networking
2017-06-14T22:05:00,38,1,Instant Message
2017-06-14T22:10:00,2,1,General Social Networking
2017-06-14T22:10:00,2,1,Search
2017-06-14T22:20:00,137,1,Browsers
2017-06-14T22:20:00,37,1,Email
2017-06-14T22:20:00,3,1,Search
2017-06-14T22:25:00,94,1,File Sharing
2017-06-14T22:25:00,31,1,Email
2017-06-14T22:25:00,17,1,General Communication & Scheduling
2017-06-14T22:25:00,2,1,Search
2017-06-14T22:30:00,117,1,Travel & Outdoors
2017-06-14T22:30:00,52,1,Search
2017-06-14T22:30:00,22,1,General Shopping
2017-06-14T22:30:00,21,1,General Business
2017-06-14T22:30:00,7,1,General Communication & Scheduling
2017-06-14T22:35:00,276,1,Instant Message
2017-06-14T22:40:00,300,1,Instant Message
2017-06-14T22:45:00,293,1,Instant Message
2017-06-14T22:45:00,3,1,Search
2017-06-14T22:45:00,1,1,General Shopping
2017-06-14T22:50:00,154,1,Instant Message
2017-06-14T23:10:00,284,1,Instant Message
2017-06-14T23:15:00,78,1,Uncategorized
2017-06-14T23:15:00,77,1,Instant Message
2017-06-14T23:15:00,1,1,General Utilities
2017-06-14T23:20:00,87,1,Instant Message
2017-06-14T23:20:00,6,1,Search
2017-06-14T23:20:00,5,1,General Communication & Scheduling
2017-06-14T23:25:00,300,1,Instant Message
2017-06-14T23:30:00,271,1,Instant Message
2017-06-14T23:30:00,10,1,Calendars
2017-06-14T23:30:00,1,1,Search
2017-06-14T23:35:00,42,1,Instant Message
2017-06-14T23:55:00,24,1,Search
2017-06-15T00:00:00,63,1,General Utilities
2017-06-15T00:00:00,61,1,Email
2017-06-15T00:00:00,38,1,Search
2017-06-15T00:00:00,29,1,Travel & Outdoors
2017-06-15T00:05:00,345,1,Email
2017-06-15T00:05:00,13,1,Calendars
2017-06-15T00:05:00,9,1,General Utilities
2017-06-15T00:05:00,1,1,Search
2017-06-15T00:10:00,34,1,Email
2017-06-15T00:10:00,18,1,Search
2017-06-15T00:15:00,119,1,Email
2017-06-15T00:20:00,60,1,Voice Chat
2017-06-15T00:20:00,23,1,Email
2017-06-15T00:20:00,17,1,Calendars
2017-06-15T00:20:00,13,1,Search
2017-06-15T00:30:00,14,1,General Communication & Scheduling
2017-06-15T00:30:00,14,1,Search
2017-06-15T00:35:00,255,1,Browsers
2017-06-15T00:35:00,2,1,Search
2017-06-15T00:40:00,22,1,Browsers
2017-06-15T00:45:00,83,1,Search
2017-06-15T01:00:00,92,1,General Social Networking
2017-06-15T08:30:00,94,1,General News & Opinion
2017-06-15T08:30:00,34,1,General Social Networking
2017-06-15T08:30:00,16,1,Email
2017-06-15T08:35:00,260,1,Instant Message
2017-06-15T08:35:00,38,1,General News & Opinion
2017-06-15T08:40:00,245,1,General Social Networking
2017-06-15T08:40:00,55,1,Instant Message
2017-06-15T08:45:00,320,1,General Social Networking
2017-06-15T08:50:00,91,1,General Social Networking
2017-06-15T08:50:00,21,1,Instant Message
2017-06-15T08:50:00,4,1,General Utilities
2017-06-15T08:50:00,2,1,Search
2017-06-15T09:25:00,190,1,Instant Message
2017-06-15T09:35:00,175,1,Instant Message
2017-06-15T09:40:00,76,1,Photos
2017-06-15T09:40:00,5,1,Instant Message
2017-06-15T09:40:00,2,1,Search
2017-06-15T09:45:00,6,1,Email
2017-06-15T09:50:00,62,1,Email
2017-06-15T09:50:00,16,1,Health & Medicine
2017-06-15T09:50:00,13,1,Search
2017-06-15T10:00:00,56,1,Calendars
2017-06-15T10:00:00,3,1,Email
2017-06-15T10:00:00,1,1,Search
2017-06-15T10:05:00,102,1,Professional Networking
2017-06-15T10:05:00,43,1,Instant Message
2017-06-15T10:05:00,17,1,Calendars
2017-06-15T10:05:00,9,1,Email
2017-06-15T10:05:00,4,1,General Utilities
2017-06-15T10:20:00,157,1,General Social Networking
2017-06-15T10:20:00,10,1,Instant Message
2017-06-15T10:20:00,3,1,Calendars
2017-06-15T10:20:00,2,1,Search
2017-06-15T10:20:00,1,1,General Utilities
2017-06-15T10:25:00,192,1,General Social Networking
2017-06-15T10:25:00,72,1,Email
2017-06-15T10:25:00,1,1,Search
2017-06-15T10:30:00,113,1,Email
2017-06-15T10:30:00,18,1,Meetings
2017-06-15T10:30:00,2,1,General Utilities
2017-06-15T10:35:00,182,1,General News & Opinion
2017-06-15T10:35:00,52,1,Instant Message
2017-06-15T10:35:00,43,1,Email
2017-06-15T10:40:00,220,1,General News & Opinion
2017-06-15T10:40:00,83,1,Browsers
2017-06-15T10:40:00,53,1,Instant Message
2017-06-15T10:40:00,4,1,Search
2017-06-15T10:40:00,2,1,General Utilities
2017-06-15T10:45:00,133,1,General News & Opinion
2017-06-15T10:45:00,25,1,Instant Message
2017-06-15T10:50:00,246,1,General News & Opinion
2017-06-15T10:50:00,7,1,Instant Message
2017-06-15T10:50:00,1,1,General Utilities
2017-06-15T10:55:00,300,1,General News & Opinion
2017-06-15T11:00:00,106,1,Browsers
2017-06-15T11:00:00,72,1,General Social Networking
2017-06-15T11:00:00,32,1,Instant Message
2017-06-15T11:00:00,21,1,General News & Opinion
2017-06-15T11:00:00,17,1,Search
2017-06-15T11:20:00,16,1,General Social Networking
2017-06-15T11:30:00,128,1,Instant Message
2017-06-15T11:30:00,28,1,General Communication & Scheduling
2017-06-15T11:30:00,28,1,Search
2017-06-15T11:30:00,3,1,General Social Networking
2017-06-15T11:30:00,2,1,General Reference & Learning
2017-06-15T11:35:00,23,1,Instant Message
2017-06-15T11:35:00,1,1,General Utilities
2017-06-15T11:35:00,1,1,Search
2017-06-15T11:40:00,33,1,Email
2017-06-15T11:40:00,4,1,Search
2017-06-15T11:40:00,4,1,Instant Message
2017-06-15T11:55:00,24,1,Email
2017-06-15T12:00:00,35,1,Music
2017-06-15T12:00:00,2,1,Search
2017-06-15T12:00:00,1,1,Email
2017-06-15T12:10:00,11,1,Music
2017-06-15T12:15:00,97,1,Voice Chat
2017-06-15T12:15:00,43,1,Instant Message
2017-06-15T12:15:00,31,1,Email
2017-06-15T12:15:00,1,1,Search
2017-06-15T12:15:00,1,1,Music
2017-06-15T12:20:00,7,1,Instant Message
2017-06-15T12:20:00,2,1,Email
2017-06-15T12:20:00,1,1,Search
2017-06-15T12:40:00,59,1,Instant Message
2017-06-15T12:55:00,56,1,Email
2017-06-15T13:00:00,30,1,Email
2017-06-15T13:25:00,24,1,Voice Chat
2017-06-15T14:00:00,186,1,Instant Message
2017-06-15T14:00:00,41,1,Browsers
2017-06-15T14:00:00,29,1,Email
2017-06-15T14:00:00,11,1,General Communication & Scheduling
2017-06-15T14:00:00,2,1,Search
2017-06-15T14:15:00,117,1,Email
2017-06-15T14:15:00,4,1,Instant Message
2017-06-15T14:20:00,170,1,Instant Message
2017-06-15T14:20:00,28,1,Email
2017-06-15T14:25:00,146,1,Instant Message
2017-06-15T14:30:00,53,1,Instant Message
2017-06-15T14:30:00,42,1,Search
2017-06-15T14:40:00,51,1,Instant Message
2017-06-15T14:40:00,3,1,Email
2017-06-15T14:40:00,2,1,Search
2017-06-15T14:40:00,1,1,General Utilities
2017-06-15T14:45:00,55,1,Instant Message
2017-06-15T14:45:00,2,1,General Utilities
2017-06-15T14:50:00,25,1,Instant Message
2017-06-15T14:55:00,80,1,Instant Message
2017-06-15T15:00:00,28,1,Instant Message
2017-06-15T15:05:00,59,1,Instant Message
2017-06-15T15:10:00,28,1,Instant Message
2017-06-15T15:55:00,116,1,General Communication & Scheduling
2017-06-15T15:55:00,32,1,General Social Networking
2017-06-15T15:55:00,11,1,Instant Message
2017-06-15T15:55:00,1,1,Search
2017-06-15T16:00:00,320,1,Browsers
2017-06-15T16:00:00,9,1,Instant Message
2017-06-15T16:00:00,2,1,General Communication & Scheduling
2017-06-15T16:00:00,2,1,Search
2017-06-15T16:05:00,206,1,Browsers
2017-06-15T16:10:00,101,1,General Utilities
2017-06-15T16:10:00,4,1,Search
2017-06-15T16:15:00,207,1,Browsers
2017-06-15T16:15:00,25,1,General Social Networking
2017-06-15T16:15:00,7,1,Search
2017-06-15T16:15:00,2,1,General Utilities
2017-06-15T16:15:00,1,1,General Communication & Scheduling
2017-06-15T16:30:00,229,1,Video
2017-06-15T16:30:00,7,1,Instant Message
2017-06-15T16:35:00,300,1,Video
2017-06-15T16:40:00,300,1,Video
2017-06-15T16:45:00,72,1,Video
2017-06-15T16:45:00,51,1,Instant Message
2017-06-15T16:50:00,61,1,Instant Message
2017-06-15T16:50:00,3,1,Search
2017-06-15T16:55:00,229,1,General Social Networking
2017-06-15T16:55:00,63,1,Instant Message
2017-06-15T16:55:00,8,1,Search
2017-06-15T17:00:00,72,1,Instant Message
2017-06-15T17:05:00,114,1,Instant Message
2017-06-15T17:10:00,300,1,Instant Message
2017-06-15T17:15:00,300,1,Instant Message
2017-06-15T17:20:00,285,1,Instant Message
2017-06-15T17:35:00,14,1,Instant Message
2017-06-15T17:40:00,2,1,Instant Message
2017-06-15T17:55:00,23,1,Instant Message
2017-06-15T18:00:00,42,1,Instant Message
2017-06-15T18:05:00,4,1,Instant Message
2017-06-15T18:20:00,16,1,Instant Message
2017-06-15T18:20:00,2,1,Search
2017-06-15T18:35:00,2,1,General Utilities
2017-06-15T18:50:00,46,1,Search
2017-06-15T18:50:00,35,1,Instant Message
2017-06-15T20:05:00,13,1,Photos
2017-06-15T21:00:00,46,1,Travel & Outdoors
2017-06-15T21:00:00,7,1,Search
2017-06-15T21:00:00,1,1,General Utilities
2017-06-15T21:05:00,22,1,General Communication & Scheduling
2017-06-15T21:05:00,8,1,General Utilities
2017-06-15T21:05:00,4,1,Travel & Outdoors
2017-06-15T21:05:00,1,1,Search
2017-06-15T21:25:00,32,1,Travel & Outdoors
2017-06-15T21:25:00,4,1,General Utilities
2017-06-15T21:25:00,1,1,Search
2017-06-15T21:30:00,103,1,Instant Message
2017-06-15T21:30:00,10,1,General Social Networking
2017-06-15T21:30:00,3,1,Search
2017-06-15T21:35:00,125,1,General Social Networking
2017-06-15T21:35:00,76,1,Instant Message
2017-06-15T21:35:00,4,1,Search
2017-06-15T21:40:00,22,1,Instant Message
2017-06-15T21:40:00,15,1,Search
2017-06-15T21:40:00,6,1,Photos
2017-06-15T21:45:00,232,1,Instant Message
2017-06-15T21:50:00,162,1,Instant Message
2017-06-15T21:50:00,70,1,Email
2017-06-15T21:50:00,2,1,Search
2017-06-15T21:50:00,1,1,General Utilities
2017-06-15T21:55:00,260,1,Instant Message
2017-06-15T21:55:00,12,1,General Business
2017-06-15T21:55:00,3,1,Search
2017-06-15T22:00:00,271,1,Instant Message
